"team","week","group","first.seen","last.seen","status","time.diff","severity","vuln.date","week.end","id"
"3",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2020-03-23",53,30317
"3",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"Critical","2019-09-09",53,30318
"3",16,"Test Team 5",2020-04-19,2021-01-01,0,257,"High","2019-06-16",53,30319
"4",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2020-03-23",53,30320
"5",16,"Test Team 5",2020-04-21,2020-10-19,1,181,"High","2019-08-11",42,30321
"5",16,"Test Team 5",2020-04-21,2020-04-28,1,7,"Critical","2020-03-28",17,30322
"5",16,"Test Team 5",2020-04-19,2021-01-01,0,257,"High","2019-06-08",53,30323
"5",16,"Test Team 5",2020-04-19,2021-01-01,0,257,"High","2019-08-26",53,30324
"5",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2020-03-13",53,30325
"5",16,"Test Team 5",2020-04-20,2020-09-29,1,162,"Critical","2020-03-17",39,30326
"6",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2019-05-02",53,30327
"6",16,"Test Team 5",2020-04-21,2020-07-21,1,91,"High","2019-05-03",29,30328
"6",16,"Test Team 5",2020-04-19,2020-09-01,1,135,"Critical","2019-07-06",35,30329
"6",16,"Test Team 5",2020-04-19,2021-01-01,0,257,"High","2018-02-17",53,30330
"6",16,"Test Team 5",2020-04-19,2021-01-01,0,257,"High","2020-01-19",53,30331
"6",16,"Test Team 5",2020-04-20,2020-10-27,1,190,"High","2020-01-12",43,30332
"6",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"Critical","2020-01-14",53,30333
"6",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2019-11-20",53,30334
"6",16,"Test Team 5",2020-04-21,2020-07-28,1,98,"Critical","2019-11-11",30,30335
"7",16,"Test Team 5",2020-04-21,2020-07-07,1,77,"High","2019-07-15",27,30336
"7",16,"Test Team 5",2020-04-21,2020-06-23,1,63,"High","2019-04-24",25,30337
"7",16,"Test Team 5",2020-04-21,2020-04-21,1,0,"Critical","2019-06-02",16,30338
"7",16,"Test Team 5",2020-04-19,2020-05-05,1,16,"Critical","2020-01-19",18,30339
"7",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"Critical","2019-11-23",53,30340
"7",16,"Test Team 5",2020-04-21,2020-05-05,1,14,"Critical","2019-05-17",18,30341
"7",16,"Test Team 5",2020-04-21,2020-05-31,1,40,"High","2019-04-17",22,30342
"7",16,"Test Team 5",2020-04-21,2020-11-10,1,203,"Critical","2020-02-05",45,30343
"7",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2017-10-27",53,30344
"7",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2019-08-10",53,30345
"7",16,"Test Team 5",2020-04-20,2020-07-14,1,85,"Critical","2020-03-03",28,30346
"7",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"Critical","2020-04-03",53,30347
"7",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"High","2020-01-26",53,30348
"8",16,"Test Team 5",2020-04-21,2020-07-19,1,89,"High","2019-05-28",29,30349
"8",16,"Test Team 5",2020-04-21,2021-01-01,0,255,"Critical","2020-02-21",53,30350
"1",17,"Test Team 5",2020-04-26,2021-01-01,0,250,"Critical","2019-05-10",53,30351
"1",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2019-07-05",53,30352
"2",17,"Test Team 5",2020-04-28,2020-08-11,1,105,"High","2019-06-27",32,30353
"2",17,"Test Team 5",2020-04-28,2020-06-23,1,56,"High","2020-04-08",25,30354
"2",17,"Test Team 5",2020-04-28,2020-07-12,1,75,"High","2019-04-14",28,30355
"2",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2018-08-09",53,30356
"2",17,"Test Team 5",2020-04-28,2020-06-23,1,56,"High","2019-07-21",25,30357
"2",17,"Test Team 5",2020-04-26,2021-01-01,0,250,"Critical","2019-06-06",53,30358
"2",17,"Test Team 5",2020-04-26,2021-01-01,0,250,"Critical","2019-08-16",53,30359
"2",17,"Test Team 5",2020-04-26,2020-09-08,1,135,"Critical","2019-11-29",36,30360
"2",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2020-01-08",53,30361
"3",17,"Test Team 5",2020-04-28,2020-06-30,1,63,"High","2019-08-03",26,30362
"3",17,"Test Team 5",2020-04-26,2020-06-28,1,63,"High","2019-08-03",26,30363
"4",17,"Test Team 5",2020-04-28,2020-12-08,1,224,"High","2019-06-29",49,30364
"4",17,"Test Team 5",2020-04-28,2020-11-24,1,210,"Critical","2019-10-18",47,30365
"4",17,"Test Team 5",2020-04-28,2020-06-30,1,63,"High","2019-10-30",26,30366
"4",17,"Test Team 5",2020-04-27,2020-05-26,1,29,"Critical","2020-04-08",21,30367
"4",17,"Test Team 5",2020-04-28,2020-07-19,1,82,"Critical","2020-03-21",29,30368
"4",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2019-10-16",53,30369
"4",17,"Test Team 5",2020-04-28,2020-09-29,1,154,"High","2019-09-16",39,30370
"4",17,"Test Team 5",2020-04-26,2021-01-01,0,250,"High","2019-12-28",53,30371
"4",17,"Test Team 5",2020-04-26,2020-05-17,1,21,"Critical","2019-12-23",20,30372
"4",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2019-09-08",53,30373
"5",17,"Test Team 5",2020-04-28,2020-09-29,1,154,"High","2020-01-19",39,30374
"5",17,"Test Team 5",2020-04-28,2020-09-22,1,147,"High","2020-02-21",38,30375
"5",17,"Test Team 5",2020-04-28,2020-06-02,1,35,"High","2019-09-04",22,30376
"5",17,"Test Team 5",2020-04-27,2021-01-01,0,249,"High","2020-03-21",53,30377
"5",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2018-12-31",53,30378
"5",17,"Test Team 5",2020-04-28,2020-07-21,1,84,"Critical","2020-03-09",29,30379
"5",17,"Test Team 5",2020-04-28,2020-10-11,1,166,"High","2020-02-03",41,30380
"5",17,"Test Team 5",2020-04-28,2020-07-06,1,69,"High","2020-03-16",27,30381
"5",17,"Test Team 5",2020-04-28,2020-08-18,1,112,"Critical","2020-04-08",33,30382
"6",17,"Test Team 5",2020-04-28,2020-07-28,1,91,"High","2019-11-17",30,30383
"6",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2020-02-23",53,30384
"6",17,"Test Team 5",2020-04-26,2020-07-21,1,86,"Critical","2020-01-29",29,30385
"6",17,"Test Team 5",2020-04-28,2020-09-06,1,131,"Critical","2018-11-14",36,30386
"6",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2019-09-15",53,30387
"6",17,"Test Team 5",2020-04-26,2021-01-01,0,250,"High","2020-03-01",53,30388
"6",17,"Test Team 5",2020-04-26,2020-12-22,1,240,"High","2019-12-15",51,30389
"6",17,"Test Team 5",2020-04-28,2020-12-20,1,236,"High","2019-07-01",51,30390
"6",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2019-06-12",53,30391
"6",17,"Test Team 5",2020-04-26,2020-06-23,1,58,"High","2019-01-09",25,30392
"6",17,"Test Team 5",2020-04-28,2020-05-05,1,7,"Critical","2020-02-23",18,30393
"6",17,"Test Team 5",2020-04-27,2020-05-04,1,7,"Critical","2019-03-29",18,30394
"6",17,"Test Team 5",2020-04-28,2020-10-25,1,180,"Critical","2019-05-24",43,30395
"6",17,"Test Team 5",2020-04-28,2020-07-21,1,84,"High","2020-03-02",29,30396
"6",17,"Test Team 5",2020-04-28,2020-11-17,1,203,"Critical","2020-02-18",46,30397
"6",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2019-10-05",53,30398
"6",17,"Test Team 5",2020-04-27,2021-01-01,0,249,"Critical","2020-02-02",53,30399
"7",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2019-06-14",53,30400
"7",17,"Test Team 5",2020-04-28,2020-11-09,1,195,"High","2019-09-11",45,30401
"7",17,"Test Team 5",2020-04-28,2020-05-24,1,26,"Critical","2020-04-13",21,30402
"7",17,"Test Team 5",2020-04-26,2020-09-14,1,141,"Critical","2018-04-19",37,30403
"7",17,"Test Team 5",2020-04-28,2020-07-19,1,82,"Critical","2020-01-04",29,30404
"7",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2020-01-26",53,30405
"7",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2020-03-27",53,30406
"7",17,"Test Team 5",2020-04-28,2020-10-27,1,182,"High","2019-09-26",43,30407
"7",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2019-12-29",53,30408
"7",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2019-06-20",53,30409
"7",17,"Test Team 5",2020-04-28,2020-10-27,1,182,"High","2020-03-18",43,30410
"8",17,"Test Team 5",2020-04-28,2020-11-09,1,195,"High","2019-06-18",45,30411
"8",17,"Test Team 5",2020-04-26,2020-06-30,1,65,"Critical","2019-12-25",26,30412
"8",17,"Test Team 5",2020-04-26,2020-10-25,1,182,"High","2019-09-09",43,30413
"8",17,"Test Team 5",2020-04-28,2020-12-22,1,238,"High","2020-01-15",51,30414
"8",17,"Test Team 5",2020-04-28,2020-07-28,1,91,"Critical","2019-08-27",30,30415
"8",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2020-04-12",53,30416
"8",17,"Test Team 5",2020-04-26,2020-06-21,1,56,"Critical","2019-08-26",25,30417
"8",17,"Test Team 5",2020-04-28,2020-11-17,1,203,"High","2019-09-13",46,30418
"8",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2019-06-30",53,30419
"8",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"High","2018-06-04",53,30420
"8",17,"Test Team 5",2020-04-28,2021-01-01,0,248,"Critical","2020-03-14",53,30421
"1",18,"Test Team 5",2020-05-05,2020-10-27,1,175,"High","2019-05-23",43,30422
"1",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-07-20",53,30423
"1",18,"Test Team 5",2020-05-05,2020-06-09,1,35,"High","2019-11-23",23,30424
"1",18,"Test Team 5",2020-05-03,2020-06-09,1,37,"High","2020-03-06",23,30425
"1",18,"Test Team 5",2020-05-04,2021-01-01,0,242,"High","2019-07-21",53,30426
"1",18,"Test Team 5",2020-05-05,2020-06-08,1,34,"High","2019-11-06",23,30427
"2",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-08-15",53,30428
"2",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2020-02-19",53,30429
"2",18,"Test Team 5",2020-05-04,2021-01-01,0,242,"High","2020-04-30",53,30430
"2",18,"Test Team 5",2020-05-03,2021-01-01,0,243,"High","2019-05-31",53,30431
"2",18,"Test Team 5",2020-05-05,2020-07-28,1,84,"Critical","2019-01-09",30,30432
"2",18,"Test Team 5",2020-05-05,2020-07-07,1,63,"High","2020-03-25",27,30433
"2",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2020-01-31",53,30434
"2",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2020-01-08",53,30435
"2",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2017-11-19",53,30436
"2",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-01-23",53,30437
"2",18,"Test Team 5",2020-05-03,2021-01-01,0,243,"High","2020-05-01",53,30438
"2",18,"Test Team 5",2020-05-05,2020-08-11,1,98,"High","2019-06-10",32,30439
"2",18,"Test Team 5",2020-05-05,2020-07-14,1,70,"High","2018-12-29",28,30440
"2",18,"Test Team 5",2020-05-03,2021-01-01,0,243,"Critical","2019-09-07",53,30441
"2",18,"Test Team 5",2020-05-03,2021-01-01,0,243,"High","2020-02-02",53,30442
"3",18,"Test Team 5",2020-05-05,2020-06-23,1,49,"Critical","2020-01-04",25,30443
"3",18,"Test Team 5",2020-05-03,2020-06-30,1,58,"High","2019-11-18",26,30444
"3",18,"Test Team 5",2020-05-05,2020-12-08,1,217,"High","2019-12-16",49,30445
"3",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-09-10",53,30446
"3",18,"Test Team 5",2020-05-05,2020-09-15,1,133,"Critical","2020-03-27",37,30447
"3",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2017-08-10",53,30448
"3",18,"Test Team 5",2020-05-03,2020-12-06,1,217,"Critical","2019-10-28",49,30449
"3",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2018-11-05",53,30450
"3",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-09-12",53,30451
"3",18,"Test Team 5",2020-05-05,2020-09-15,1,133,"Critical","2019-08-15",37,30452
"3",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-08-27",53,30453
"4",18,"Test Team 5",2020-05-04,2020-07-14,1,71,"High","2019-07-12",28,30454
"5",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-10-11",53,30455
"5",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-09-13",53,30456
"5",18,"Test Team 5",2020-05-05,2020-11-24,1,203,"Critical","2020-01-21",47,30457
"5",18,"Test Team 5",2020-05-05,2020-05-12,1,7,"Critical","2019-11-28",19,30458
"5",18,"Test Team 5",2020-05-05,2020-07-21,1,77,"Critical","2019-10-23",29,30459
"5",18,"Test Team 5",2020-05-05,2020-10-13,1,161,"Critical","2019-11-09",41,30460
"5",18,"Test Team 5",2020-05-05,2020-11-17,1,196,"High","2020-03-06",46,30461
"5",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2018-12-17",53,30462
"5",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-12-23",53,30463
"5",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-09-16",53,30464
"5",18,"Test Team 5",2020-05-05,2020-11-03,1,182,"Critical","2019-06-12",44,30465
"5",18,"Test Team 5",2020-05-04,2021-01-01,0,242,"High","2019-10-14",53,30466
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-09-30",53,30467
"6",18,"Test Team 5",2020-05-04,2021-01-01,0,242,"Critical","2019-10-11",53,30468
"6",18,"Test Team 5",2020-05-04,2021-01-01,0,242,"High","2019-10-28",53,30469
"6",18,"Test Team 5",2020-05-05,2020-08-18,1,105,"High","2019-12-27",33,30470
"6",18,"Test Team 5",2020-05-03,2021-01-01,0,243,"Critical","2019-08-30",53,30471
"6",18,"Test Team 5",2020-05-03,2020-10-27,1,177,"High","2019-10-20",43,30472
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2017-12-26",53,30473
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-11-26",53,30474
"6",18,"Test Team 5",2020-05-03,2021-01-01,0,243,"Critical","2019-07-27",53,30475
"6",18,"Test Team 5",2020-05-05,2020-06-02,1,28,"Critical","2019-10-26",22,30476
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2020-03-29",53,30477
"6",18,"Test Team 5",2020-05-05,2020-06-30,1,56,"Critical","2020-01-16",26,30478
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-09-01",53,30479
"6",18,"Test Team 5",2020-05-05,2020-07-06,1,62,"High","2019-06-08",27,30480
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-08-20",53,30481
"6",18,"Test Team 5",2020-05-04,2021-01-01,0,242,"Critical","2019-10-07",53,30482
"6",18,"Test Team 5",2020-05-05,2020-11-24,1,203,"High","2019-05-29",47,30483
"6",18,"Test Team 5",2020-05-03,2020-10-06,1,156,"Critical","2019-08-15",40,30484
"6",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2018-12-22",53,30485
"6",18,"Test Team 5",2020-05-04,2020-05-11,1,7,"Critical","2019-08-11",19,30486
"7",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2018-12-23",53,30487
"7",18,"Test Team 5",2020-05-05,2020-06-02,1,28,"Critical","2019-11-17",22,30488
"7",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-01-08",53,30489
"7",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-06-14",53,30490
"7",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2018-11-12",53,30491
"7",18,"Test Team 5",2020-05-05,2020-08-10,1,97,"Critical","2019-06-04",32,30492
"7",18,"Test Team 5",2020-05-05,2020-10-06,1,154,"Critical","2017-01-30",40,30493
"7",18,"Test Team 5",2020-05-05,2020-08-25,1,112,"Critical","2019-08-13",34,30494
"7",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-10-05",53,30495
"7",18,"Test Team 5",2020-05-05,2020-08-09,1,96,"Critical","2019-09-04",32,30496
"7",18,"Test Team 5",2020-05-05,2020-08-25,1,112,"High","2019-07-02",34,30497
"7",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"High","2019-06-02",53,30498
"7",18,"Test Team 5",2020-05-05,2020-05-19,1,14,"Critical","2019-12-10",20,30499
"7",18,"Test Team 5",2020-05-05,2020-08-04,1,91,"Critical","2019-10-06",31,30500
"8",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2019-09-21",53,30501
"8",18,"Test Team 5",2020-05-05,2021-01-01,0,241,"Critical","2020-02-26",53,30502
"1",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2019-06-01",53,30503
"1",19,"Test Team 5",2020-05-10,2020-10-05,1,148,"Critical","2019-09-07",40,30504
"1",19,"Test Team 5",2020-05-12,2020-06-28,1,47,"Critical","2019-07-05",26,30505
"1",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2020-01-01",53,30506
"1",19,"Test Team 5",2020-05-12,2020-05-18,1,6,"Critical","2020-01-09",20,30507
"2",19,"Test Team 5",2020-05-12,2020-10-13,1,154,"High","2020-04-01",41,30508
"2",19,"Test Team 5",2020-05-11,2020-08-25,1,106,"High","2019-09-25",34,30509
"3",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"High","2020-01-03",53,30510
"3",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"Critical","2019-05-17",53,30511
"3",19,"Test Team 5",2020-05-12,2020-11-08,1,180,"High","2019-07-29",45,30512
"3",19,"Test Team 5",2020-05-11,2020-07-14,1,64,"High","2019-08-01",28,30513
"3",19,"Test Team 5",2020-05-11,2020-12-08,1,211,"Critical","2019-10-18",49,30514
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2019-10-06",53,30515
"3",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"High","2020-04-07",53,30516
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2020-03-27",53,30517
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2020-04-22",53,30518
"3",19,"Test Team 5",2020-05-10,2020-07-14,1,65,"High","2019-05-06",28,30519
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2019-11-13",53,30520
"3",19,"Test Team 5",2020-05-10,2020-08-04,1,86,"High","2019-08-07",31,30521
"3",19,"Test Team 5",2020-05-12,2020-08-09,1,89,"High","2019-12-06",32,30522
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2020-03-18",53,30523
"3",19,"Test Team 5",2020-05-10,2020-12-01,1,205,"High","2018-11-09",48,30524
"3",19,"Test Team 5",2020-05-12,2020-05-26,1,14,"Critical","2020-04-24",21,30525
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2020-02-11",53,30526
"3",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2019-09-23",53,30527
"4",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2020-01-31",53,30528
"4",19,"Test Team 5",2020-05-10,2020-05-12,1,2,"Critical","2019-08-22",19,30529
"4",19,"Test Team 5",2020-05-10,2020-11-03,1,177,"High","2020-01-19",44,30530
"4",19,"Test Team 5",2020-05-12,2020-11-29,1,201,"High","2020-02-01",48,30531
"4",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"High","2020-01-15",53,30532
"4",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"High","2019-01-19",53,30533
"4",19,"Test Team 5",2020-05-10,2020-06-02,1,23,"High","2019-08-26",22,30534
"4",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"High","2019-09-15",53,30535
"4",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2018-11-17",53,30536
"4",19,"Test Team 5",2020-05-10,2020-05-19,1,9,"Critical","2020-04-11",20,30537
"4",19,"Test Team 5",2020-05-11,2020-08-18,1,99,"High","2019-11-13",33,30538
"4",19,"Test Team 5",2020-05-12,2020-12-13,1,215,"High","2019-06-26",50,30539
"4",19,"Test Team 5",2020-05-12,2020-08-18,1,98,"Critical","2020-04-16",33,30540
"5",19,"Test Team 5",2020-05-12,2020-05-26,1,14,"Critical","2019-07-17",21,30541
"5",19,"Test Team 5",2020-05-12,2020-12-15,1,217,"Critical","2019-08-27",50,30542
"5",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"Critical","2019-12-02",53,30543
"5",19,"Test Team 5",2020-05-12,2020-05-25,1,13,"Critical","2019-10-12",21,30544
"5",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"Critical","2020-05-08",53,30545
"5",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"High","2019-05-28",53,30546
"5",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"High","2020-04-12",53,30547
"5",19,"Test Team 5",2020-05-12,2020-11-30,1,202,"High","2019-07-21",48,30548
"5",19,"Test Team 5",2020-05-12,2020-12-15,1,217,"High","2020-04-01",50,30549
"6",19,"Test Team 5",2020-05-12,2020-07-27,1,76,"High","2019-05-14",30,30550
"6",19,"Test Team 5",2020-05-12,2020-05-26,1,14,"Critical","2020-04-20",21,30551
"6",19,"Test Team 5",2020-05-12,2020-06-23,1,42,"High","2016-06-13",25,30552
"6",19,"Test Team 5",2020-05-12,2020-08-11,1,91,"Critical","2018-01-15",32,30553
"6",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"High","2020-01-23",53,30554
"6",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"Critical","2020-01-22",53,30555
"6",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"High","2019-05-15",53,30556
"6",19,"Test Team 5",2020-05-12,2020-08-18,1,98,"High","2020-02-07",33,30557
"6",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2019-06-28",53,30558
"6",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"High","2018-09-05",53,30559
"6",19,"Test Team 5",2020-05-10,2020-05-26,1,16,"High","2019-10-20",21,30560
"6",19,"Test Team 5",2020-05-12,2020-07-27,1,76,"Critical","2020-02-14",30,30561
"6",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2019-08-23",53,30562
"7",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2019-11-15",53,30563
"7",19,"Test Team 5",2020-05-12,2020-08-11,1,91,"Critical","2020-01-29",32,30564
"7",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"Critical","2020-02-25",53,30565
"7",19,"Test Team 5",2020-05-10,2021-01-01,0,236,"Critical","2020-02-07",53,30566
"7",19,"Test Team 5",2020-05-11,2020-11-08,1,181,"High","2019-09-23",45,30567
"7",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"High","2019-05-14",53,30568
"7",19,"Test Team 5",2020-05-11,2021-01-01,0,235,"Critical","2018-10-28",53,30569
"7",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2019-07-25",53,30570
"7",19,"Test Team 5",2020-05-12,2021-01-01,0,234,"High","2018-03-25",53,30571
"7",19,"Test Team 5",2020-05-12,2020-07-07,1,56,"Critical","2019-12-24",27,30572
"8",19,"Test Team 5",2020-05-12,2020-09-29,1,140,"Critical","2019-06-24",39,30573
"1",20,"Test Team 5",2020-05-19,2020-05-19,1,0,"Critical","2019-07-30",20,30574
"1",20,"Test Team 5",2020-05-17,2020-05-19,1,2,"High","2019-04-09",20,30575
"1",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"High","2019-10-08",53,30576
"1",20,"Test Team 5",2020-05-19,2020-11-22,1,187,"Critical","2020-03-30",47,30577
"1",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"Critical","2020-04-13",53,30578
"1",20,"Test Team 5",2020-05-18,2020-10-27,1,162,"High","2017-05-20",43,30579
"1",20,"Test Team 5",2020-05-19,2020-10-20,1,154,"High","2019-08-24",42,30580
"1",20,"Test Team 5",2020-05-19,2020-07-28,1,70,"Critical","2020-01-04",30,30581
"1",20,"Test Team 5",2020-05-17,2021-01-01,0,229,"Critical","2019-12-21",53,30582
"1",20,"Test Team 5",2020-05-19,2020-05-19,1,0,"Critical","2020-05-12",20,30583
"1",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"Critical","2019-09-18",53,30584
"1",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"Critical","2018-05-26",53,30585
"1",20,"Test Team 5",2020-05-18,2021-01-01,0,228,"High","2020-03-15",53,30586
"1",20,"Test Team 5",2020-05-17,2021-01-01,0,229,"Critical","2019-08-05",53,30587
"1",20,"Test Team 5",2020-05-18,2020-10-18,1,153,"High","2017-08-10",42,30588
"2",20,"Test Team 5",2020-05-17,2020-11-17,1,184,"Critical","2019-12-02",46,30589
"2",20,"Test Team 5",2020-05-19,2020-08-04,1,77,"High","2019-05-24",31,30590
"2",20,"Test Team 5",2020-05-19,2020-05-19,1,0,"Critical","2020-01-22",20,30591
"2",20,"Test Team 5",2020-05-19,2020-06-23,1,35,"Critical","2019-10-19",25,30592
"2",20,"Test Team 5",2020-05-17,2021-01-01,0,229,"High","2020-01-01",53,30593
"2",20,"Test Team 5",2020-05-19,2020-07-21,1,63,"Critical","2020-04-02",29,30594
"2",20,"Test Team 5",2020-05-17,2020-09-08,1,114,"Critical","2019-07-27",36,30595
"2",20,"Test Team 5",2020-05-19,2020-06-16,1,28,"High","2020-02-02",24,30596
"3",20,"Test Team 5",2020-05-19,2020-09-22,1,126,"Critical","2020-01-22",38,30597
"3",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"High","2019-05-23",53,30598
"3",20,"Test Team 5",2020-05-17,2021-01-01,0,229,"Critical","2020-03-10",53,30599
"3",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"Critical","2018-09-10",53,30600
"3",20,"Test Team 5",2020-05-19,2020-09-15,1,119,"Critical","2019-11-30",37,30601
"3",20,"Test Team 5",2020-05-19,2020-05-25,1,6,"Critical","2020-01-13",21,30602
"3",20,"Test Team 5",2020-05-17,2020-06-02,1,16,"High","2017-10-11",22,30603
"3",20,"Test Team 5",2020-05-17,2021-01-01,0,229,"High","2019-11-01",53,30604
"3",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"Critical","2020-01-19",53,30605
"4",20,"Test Team 5",2020-05-19,2020-07-14,1,56,"Critical","2019-06-25",28,30606
"4",20,"Test Team 5",2020-05-19,2020-09-14,1,118,"Critical","2017-11-09",37,30607
"4",20,"Test Team 5",2020-05-18,2021-01-01,0,228,"Critical","2020-02-26",53,30608
"4",20,"Test Team 5",2020-05-19,2020-06-08,1,20,"Critical","2019-11-12",23,30609
"4",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"High","2019-05-29",53,30610
"4",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"High","2018-01-13",53,30611
"4",20,"Test Team 5",2020-05-19,2020-07-12,1,54,"Critical","2016-06-07",28,30612
"4",20,"Test Team 5",2020-05-19,2021-01-01,0,227,"High","2019-12-11",53,30613
