"team","week","group","first.seen","last.seen","status","time.diff","severity","vuln.date","week.end","id"
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-11-26",53,36137
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2019-07-16",53,36138
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-10-31",53,36139
"2",35,"Test Team 6",2020-08-30,2020-11-03,1,65,"High","2018-10-10",44,36140
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-04-01",53,36141
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Extreme","2019-01-20",53,36142
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-08-19",53,36143
"2",35,"Test Team 6",2020-08-30,2021-01-01,0,124,"Critical","2020-04-13",53,36144
"2",35,"Test Team 6",2020-08-30,2021-01-01,0,124,"Critical","2019-01-20",53,36145
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-04-02",53,36146
"2",35,"Test Team 6",2020-09-01,2020-11-24,1,84,"Critical","2019-10-27",47,36147
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2020-07-09",53,36148
"2",35,"Test Team 6",2020-08-31,2021-01-01,0,123,"High","2018-10-29",53,36149
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-01-19",53,36150
"2",35,"Test Team 6",2020-09-01,2020-12-22,1,112,"Critical","2019-09-25",51,36151
"2",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-04-23",53,36152
"2",35,"Test Team 6",2020-09-01,2020-12-08,1,98,"Critical","2019-09-20",49,36153
"2",35,"Test Team 6",2020-09-01,2020-10-27,1,56,"Critical","2020-06-28",43,36154
"3",35,"Test Team 6",2020-09-01,2020-10-18,1,47,"High","2020-02-26",42,36155
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-01-30",53,36156
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-10-22",53,36157
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2020-05-16",53,36158
"3",35,"Test Team 6",2020-08-30,2021-01-01,0,124,"Critical","2020-04-27",53,36159
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-12-09",53,36160
"3",35,"Test Team 6",2020-09-01,2020-10-19,1,48,"High","2019-12-15",42,36161
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-05-09",53,36162
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2020-07-19",53,36163
"3",35,"Test Team 6",2020-08-31,2021-01-01,0,123,"High","2019-10-21",53,36164
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2020-04-22",53,36165
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2019-10-21",53,36166
"3",35,"Test Team 6",2020-08-30,2021-01-01,0,124,"Critical","2020-08-24",53,36167
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-04-14",53,36168
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2020-05-28",53,36169
"3",35,"Test Team 6",2020-08-31,2021-01-01,0,123,"Critical","2020-07-07",53,36170
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-12-24",53,36171
"3",35,"Test Team 6",2020-09-01,2020-12-15,1,105,"High","2019-10-13",50,36172
"3",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2018-05-13",53,36173
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2020-03-18",53,36174
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-02-26",53,36175
"4",35,"Test Team 6",2020-08-31,2021-01-01,0,123,"High","2019-11-10",53,36176
"4",35,"Test Team 6",2020-09-01,2020-11-10,1,70,"High","2019-07-03",45,36177
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-07-19",53,36178
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-02-11",53,36179
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2019-01-11",53,36180
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-12-02",53,36181
"4",35,"Test Team 6",2020-08-31,2021-01-01,0,123,"High","2020-06-20",53,36182
"4",35,"Test Team 6",2020-08-31,2021-01-01,0,123,"Critical","2020-04-15",53,36183
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"Critical","2019-11-13",53,36184
"4",35,"Test Team 6",2020-08-30,2021-01-01,0,124,"Critical","2019-10-05",53,36185
"4",35,"Test Team 6",2020-08-31,2020-12-08,1,99,"Critical","2020-05-26",49,36186
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-08-10",53,36187
"4",35,"Test Team 6",2020-09-01,2020-09-15,1,14,"High","2019-03-15",37,36188
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2020-02-24",53,36189
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-02-25",53,36190
"4",35,"Test Team 6",2020-08-30,2021-01-01,0,124,"Critical","2020-08-26",53,36191
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-11-01",53,36192
"4",35,"Test Team 6",2020-09-01,2021-01-01,0,122,"High","2019-11-17",53,36193
"1",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"Critical","2020-05-22",53,36194
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2018-12-16",53,36195
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-11-15",53,36196
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-09-08",53,36197
"1",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"High","2019-09-27",53,36198
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-04-19",53,36199
"1",36,"Test Team 6",2020-09-08,2020-12-22,1,105,"Critical","2020-06-08",51,36200
"1",36,"Test Team 6",2020-09-08,2020-11-29,1,82,"High","2019-09-10",48,36201
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-05-10",53,36202
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-03-24",53,36203
"1",36,"Test Team 6",2020-09-08,2020-11-09,1,62,"Critical","2020-03-06",45,36204
"1",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"High","2020-03-05",53,36205
"1",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"High","2019-10-28",53,36206
"1",36,"Test Team 6",2020-09-08,2020-12-08,1,91,"High","2020-07-21",49,36207
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-01-10",53,36208
"1",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"Critical","2020-04-07",53,36209
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-03-22",53,36210
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-02-03",53,36211
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2018-10-25",53,36212
"1",36,"Test Team 6",2020-09-08,2020-11-17,1,70,"High","2020-04-15",46,36213
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-05-05",53,36214
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-04-09",53,36215
"1",36,"Test Team 6",2020-09-06,2020-11-30,1,85,"High","2020-02-03",48,36216
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-08-18",53,36217
"1",36,"Test Team 6",2020-09-06,2020-12-15,1,100,"High","2019-11-19",50,36218
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-10-15",53,36219
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2018-09-22",53,36220
"1",36,"Test Team 6",2020-09-08,2020-12-08,1,91,"High","2020-08-15",49,36221
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-09-14",53,36222
"1",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-08-29",53,36223
"1",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"High","2020-05-27",53,36224
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-09-29",53,36225
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-11-08",53,36226
"2",36,"Test Team 6",2020-09-08,2020-10-06,1,28,"High","2020-03-04",40,36227
"2",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"Critical","2019-01-26",53,36228
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-02-08",53,36229
"2",36,"Test Team 6",2020-09-08,2020-11-15,1,68,"Critical","2020-05-24",46,36230
"2",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"Critical","2019-10-15",53,36231
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-01-07",53,36232
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-12-12",53,36233
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-04-17",53,36234
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-11-01",53,36235
"2",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"High","2020-06-10",53,36236
"2",36,"Test Team 6",2020-09-08,2020-09-29,1,21,"High","2020-03-07",39,36237
"2",36,"Test Team 6",2020-09-08,2020-10-22,1,44,"High","2019-03-03",43,36238
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-09-20",53,36239
"2",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"High","2020-02-03",53,36240
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-11-08",53,36241
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2018-01-03",53,36242
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-08-30",53,36243
"2",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-12-26",53,36244
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-12-16",53,36245
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-04-12",53,36246
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2017-11-23",53,36247
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-09-12",53,36248
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-01-17",53,36249
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-02-14",53,36250
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-11-02",53,36251
"3",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"High","2019-02-19",53,36252
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-02-04",53,36253
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-10-08",53,36254
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-06-15",53,36255
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-01-29",53,36256
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2019-10-26",53,36257
"3",36,"Test Team 6",2020-09-08,2020-11-17,1,70,"High","2019-08-03",46,36258
"3",36,"Test Team 6",2020-09-06,2020-12-07,1,92,"High","2019-10-07",49,36259
"3",36,"Test Team 6",2020-09-08,2020-11-24,1,77,"Critical","2019-12-21",47,36260
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-06-03",53,36261
"3",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-01-06",53,36262
"3",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"Critical","2019-05-23",53,36263
"3",36,"Test Team 6",2020-09-08,2020-09-22,1,14,"High","2017-10-27",38,36264
"4",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"Critical","2020-03-25",53,36265
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-10-29",53,36266
"4",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"Critical","2020-04-29",53,36267
"4",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"Critical","2020-06-16",53,36268
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-03-16",53,36269
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2020-03-24",53,36270
"4",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"Critical","2019-05-10",53,36271
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2020-06-04",53,36272
"4",36,"Test Team 6",2020-09-08,2020-12-29,1,112,"Critical","2018-04-27",52,36273
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-09-17",53,36274
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-10-17",53,36275
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"High","2017-04-05",53,36276
"4",36,"Test Team 6",2020-09-06,2021-01-01,0,117,"Critical","2020-05-06",53,36277
"4",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"High","2020-03-25",53,36278
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2019-08-07",53,36279
"4",36,"Test Team 6",2020-09-08,2021-01-01,0,115,"Critical","2018-09-20",53,36280
"4",36,"Test Team 6",2020-09-07,2021-01-01,0,116,"Critical","2020-05-01",53,36281
"1",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-05-24",53,36282
"1",37,"Test Team 6",2020-09-14,2021-01-01,0,109,"Critical","2020-03-11",53,36283
"1",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-03-16",53,36284
"1",37,"Test Team 6",2020-09-13,2020-10-06,1,23,"Critical","2020-03-23",40,36285
"1",37,"Test Team 6",2020-09-15,2020-10-20,1,35,"High","2019-10-02",42,36286
"1",37,"Test Team 6",2020-09-14,2020-12-22,1,99,"High","2020-01-21",51,36287
"1",37,"Test Team 6",2020-09-15,2020-11-15,1,61,"High","2020-07-09",46,36288
"1",37,"Test Team 6",2020-09-14,2020-11-10,1,57,"High","2020-01-27",45,36289
"1",37,"Test Team 6",2020-09-15,2020-12-01,1,77,"High","2019-11-16",48,36290
"1",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-04-11",53,36291
"1",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-06-17",53,36292
"1",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-08-24",53,36293
"1",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-01-09",53,36294
"1",37,"Test Team 6",2020-09-15,2020-10-19,1,34,"Critical","2020-08-24",42,36295
"1",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"Critical","2020-08-24",53,36296
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-04-18",53,36297
"2",37,"Test Team 6",2020-09-15,2020-11-10,1,56,"Critical","2019-05-20",45,36298
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-12-09",53,36299
"2",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2019-12-16",53,36300
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-06-02",53,36301
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-06-13",53,36302
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-11-13",53,36303
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-05-12",53,36304
"2",37,"Test Team 6",2020-09-14,2020-10-27,1,43,"Critical","2020-01-18",43,36305
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-02-01",53,36306
"2",37,"Test Team 6",2020-09-15,2020-11-02,1,48,"Critical","2020-07-26",44,36307
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-10-29",53,36308
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2019-11-17",53,36309
"2",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2020-05-14",53,36310
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2018-11-03",53,36311
"2",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"Critical","2019-11-24",53,36312
"2",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"Critical","2019-11-18",53,36313
"2",37,"Test Team 6",2020-09-15,2020-10-11,1,26,"Critical","2019-11-13",41,36314
"2",37,"Test Team 6",2020-09-14,2021-01-01,0,109,"High","2020-09-04",53,36315
"2",37,"Test Team 6",2020-09-15,2020-09-23,1,8,"Critical","2019-11-21",39,36316
"2",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-06-29",53,36317
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-06-26",53,36318
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-07-02",53,36319
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2020-03-31",53,36320
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"Critical","2020-02-18",53,36321
"3",37,"Test Team 6",2020-09-13,2020-11-24,1,72,"Critical","2020-06-01",47,36322
"3",37,"Test Team 6",2020-09-15,2020-10-27,1,42,"High","2017-11-19",43,36323
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"Critical","2020-08-07",53,36324
"3",37,"Test Team 6",2020-09-14,2020-11-10,1,57,"Critical","2020-04-24",45,36325
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-09-13",53,36326
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-07-30",53,36327
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-09-03",53,36328
"3",37,"Test Team 6",2020-09-15,2020-12-08,1,84,"Critical","2019-09-26",49,36329
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2019-12-18",53,36330
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2020-01-13",53,36331
"3",37,"Test Team 6",2020-09-15,2020-12-01,1,77,"High","2019-01-08",48,36332
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2019-12-17",53,36333
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2020-03-08",53,36334
"3",37,"Test Team 6",2020-09-15,2020-11-24,1,70,"High","2017-11-21",47,36335
"3",37,"Test Team 6",2020-09-15,2020-10-27,1,42,"Critical","2019-12-08",43,36336
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-09-09",53,36337
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-09-04",53,36338
"3",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2020-04-02",53,36339
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-04-01",53,36340
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-01-29",53,36341
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2017-11-16",53,36342
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-01-24",53,36343
"3",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-07-11",53,36344
"3",37,"Test Team 6",2020-09-15,2020-09-22,1,7,"Critical","2019-10-03",38,36345
"3",37,"Test Team 6",2020-09-14,2021-01-01,0,109,"High","2020-07-28",53,36346
"4",37,"Test Team 6",2020-09-15,2020-11-22,1,68,"Critical","2020-04-22",47,36347
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-02-24",53,36348
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-06-08",53,36349
"4",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2019-12-13",53,36350
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-09-02",53,36351
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2018-01-25",53,36352
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2018-04-01",53,36353
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2019-10-08",53,36354
"4",37,"Test Team 6",2020-09-15,2020-12-29,1,105,"Critical","2019-02-15",52,36355
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-03-28",53,36356
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-05-26",53,36357
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-01-12",53,36358
"4",37,"Test Team 6",2020-09-14,2020-10-06,1,22,"High","2020-02-23",40,36359
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-08-15",53,36360
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-02-20",53,36361
"4",37,"Test Team 6",2020-09-13,2021-01-01,0,110,"High","2020-02-25",53,36362
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2020-05-24",53,36363
"4",37,"Test Team 6",2020-09-15,2020-11-09,1,55,"High","2020-05-10",45,36364
"4",37,"Test Team 6",2020-09-15,2020-12-01,1,77,"Critical","2019-05-18",48,36365
"4",37,"Test Team 6",2020-09-15,2020-11-22,1,68,"High","2020-01-22",47,36366
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"High","2019-11-07",53,36367
"4",37,"Test Team 6",2020-09-15,2021-01-01,0,108,"Critical","2020-03-07",53,36368
"1",38,"Test Team 6",2020-09-21,2021-01-01,0,102,"High","2020-02-10",53,36369
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-06-08",53,36370
"1",38,"Test Team 6",2020-09-22,2020-12-07,1,76,"Critical","2020-08-14",49,36371
"1",38,"Test Team 6",2020-09-21,2020-12-01,1,71,"Critical","2020-06-01",48,36372
"1",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2019-12-12",53,36373
"1",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2020-02-16",53,36374
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-07-14",53,36375
"1",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"Critical","2020-03-06",53,36376
"1",38,"Test Team 6",2020-09-21,2021-01-01,0,102,"High","2020-09-05",53,36377
"1",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2020-04-18",53,36378
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2018-12-26",53,36379
"1",38,"Test Team 6",2020-09-22,2020-09-25,1,3,"Critical","2019-12-02",39,36380
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2019-11-25",53,36381
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-03-01",53,36382
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-12-28",53,36383
"1",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2019-12-27",53,36384
"1",38,"Test Team 6",2020-09-22,2020-11-10,1,49,"Critical","2020-02-21",45,36385
"1",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2019-11-20",53,36386
"1",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-10-11",53,36387
"1",38,"Test Team 6",2020-09-22,2020-10-19,1,27,"Critical","2019-10-20",42,36388
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2020-05-10",53,36389
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-10-10",53,36390
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-07-15",53,36391
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2019-10-10",53,36392
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2018-04-20",53,36393
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-03-04",53,36394
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-08-31",53,36395
"2",38,"Test Team 6",2020-09-21,2020-10-27,1,36,"High","2020-07-04",43,36396
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2020-06-26",53,36397
"2",38,"Test Team 6",2020-09-22,2020-10-13,1,21,"High","2019-10-05",41,36398
"2",38,"Test Team 6",2020-09-22,2020-10-11,1,19,"Critical","2020-05-15",41,36399
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2019-06-30",53,36400
"2",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2019-09-16",53,36401
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-01-25",53,36402
"2",38,"Test Team 6",2020-09-20,2020-12-15,1,86,"High","2019-03-13",50,36403
"2",38,"Test Team 6",2020-09-22,2020-10-20,1,28,"High","2020-03-18",42,36404
"2",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2020-06-29",53,36405
"2",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-01-29",53,36406
"2",38,"Test Team 6",2020-09-21,2021-01-01,0,102,"High","2020-05-13",53,36407
"2",38,"Test Team 6",2020-09-21,2021-01-01,0,102,"High","2019-01-05",53,36408
"2",38,"Test Team 6",2020-09-21,2021-01-01,0,102,"High","2019-12-11",53,36409
"3",38,"Test Team 6",2020-09-22,2020-11-10,1,49,"High","2019-11-18",45,36410
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2018-02-18",53,36411
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2020-08-08",53,36412
"3",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"Critical","2020-07-22",53,36413
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2019-03-09",53,36414
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2020-09-08",53,36415
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-09-21",53,36416
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-05-31",53,36417
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-01-26",53,36418
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-07-05",53,36419
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2017-02-11",53,36420
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2020-04-28",53,36421
"3",38,"Test Team 6",2020-09-21,2021-01-01,0,102,"High","2020-08-11",53,36422
"3",38,"Test Team 6",2020-09-22,2020-12-01,1,70,"High","2020-08-26",48,36423
"3",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"Critical","2020-07-27",53,36424
"4",38,"Test Team 6",2020-09-22,2020-09-22,1,0,"Critical","2020-09-08",38,36425
"4",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-03-11",53,36426
"4",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2020-08-07",53,36427
"4",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-11-05",53,36428
"4",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"High","2020-01-06",53,36429
"4",38,"Test Team 6",2020-09-22,2021-01-01,0,101,"High","2019-04-25",53,36430
"4",38,"Test Team 6",2020-09-22,2020-10-13,1,21,"High","2020-09-17",41,36431
"4",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"Critical","2019-12-12",53,36432
"4",38,"Test Team 6",2020-09-22,2020-11-15,1,54,"High","2020-07-14",46,36433
"4",38,"Test Team 6",2020-09-20,2021-01-01,0,103,"Critical","2020-04-20",53,36434
